projectName,unitName,epShort,samplingStartDate,plot,transectNo,speciesCode,scientificName,logDiameter,decayClassID
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,3,3,UNKN,Unknown species,3.45,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,3,3,UNKN,Unknown species,4.2,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,4,1,UNKN,Unknown species,3.7,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,4,1,UNKN,Unknown species,4,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,4,1,UNKN,Unknown species,6,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,4,2,LAOC,Larix occidentalis,4.1,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,4,2,UNKN,Unknown species,3.9,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,4,2,UNKN,Unknown species,4,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,4,3,UNKN,Unknown species,6.8,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,1,LAOC,Larix occidentalis,4.1,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,1,LAOC,Larix occidentalis,3.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,1,LAOC,Larix occidentalis,5.3,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,1,LAOC,Larix occidentalis,3.9,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,1,UNKN,Unknown species,14.8,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,1,UNKN,Unknown species,5.2,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,1,UNKN,Unknown species,16.6,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,1,UNKN,Unknown species,4.6,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,1,UNKN,Unknown species,5.1,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,1,UNKN,Unknown species,12.1,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,2,UNKN,Unknown species,12.7,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,2,UNKN,Unknown species,3.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,2,UNKN,Unknown species,12.2,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,2,UNKN,Unknown species,4.5,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,3,LAOC,Larix occidentalis,3.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,3,LAOC,Larix occidentalis,7.5,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,3,UNKN,Unknown species,6.6,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,3,UNKN,Unknown species,16,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,3,UNKN,Unknown species,3.2,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,5,3,UNKN,Unknown species,5.9,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,6,1,LAOC,Larix occidentalis,4.9,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,6,1,LAOC,Larix occidentalis,5.3,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,6,2,UNKN,Unknown species,10.3,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,6,2,UNKN,Unknown species,4.7,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,6,3,UNKN,Unknown species,3.5,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,6,3,UNKN,Unknown species,4.3,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,6,3,UNKN,Unknown species,3.7,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,6,3,UNKN,Unknown species,8.6,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,1,LAOC,Larix occidentalis,8.8,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,1,LAOC,Larix occidentalis,4,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,1,LAOC,Larix occidentalis,3.4,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,1,LAOC,Larix occidentalis,5.5,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,1,LAOC,Larix occidentalis,3.4,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,1,UNKN,Unknown species,5,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,1,UNKN,Unknown species,3.5,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,1,UNKN,Unknown species,5.1,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,1,UNKN,Unknown species,4.5,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,1,UNKN,Unknown species,3.1,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,3,LAOC,Larix occidentalis,3.3,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,3,LAOC,Larix occidentalis,4.7,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,3,LAOC,Larix occidentalis,3.6,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,3,LAOC,Larix occidentalis,3.5,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,7,3,UNKN,Unknown species,4,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,8,1,LAOC,Larix occidentalis,5.4,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,8,1,PSME,Pseudotsuga menziesii,9,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,8,3,LAOC,Larix occidentalis,3.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,8,3,UNKN,Unknown species,4.5,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,8,3,UNKN,Unknown species,5,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,8,3,UNKN,Unknown species,18.3,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,1,PSME,Pseudotsuga menziesii,4,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,1,UNKN,Unknown species,7.6,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,1,UNKN,Unknown species,23.5,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,2,LAOC,Larix occidentalis,4.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,2,LAOC,Larix occidentalis,9.5,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,2,LAOC,Larix occidentalis,4.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,2,LAOC,Larix occidentalis,3.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,2,LAOC,Larix occidentalis,4.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,2,LAOC,Larix occidentalis,3.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,2,LAOC,Larix occidentalis,4.5,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,2,PSME,Pseudotsuga menziesii,9.4,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,3,LAOC,Larix occidentalis,3.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,3,LAOC,Larix occidentalis,3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,9,3,LAOC,Larix occidentalis,4.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,4.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,6.5,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,3.4,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,4.3,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,4.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,3.7,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,5,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,4,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,3.5,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,3.2,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,1,LAOC,Larix occidentalis,3.4,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,3,LAOC,Larix occidentalis,4.7,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,3,PSME,Pseudotsuga menziesii,4.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,3,UNKN,Unknown species,4.6,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,10,3,UNKN,Unknown species,3.8,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,11,1,LAOC,Larix occidentalis,4.8,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,11,1,LAOC,Larix occidentalis,4,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,11,1,PSME,Pseudotsuga menziesii,3.7,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,11,2,LAOC,Larix occidentalis,4.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,11,2,LAOC,Larix occidentalis,3.8,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,11,2,LAOC,Larix occidentalis,6.2,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,11,2,UNKN,Unknown species,3.2,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,11,2,UNKN,Unknown species,3.3,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,11,3,LAOC,Larix occidentalis,4.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,12,1,UNKN,Unknown species,7.9,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,12,2,LAOC,Larix occidentalis,4.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,12,3,LAOC,Larix occidentalis,5.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,12,3,LAOC,Larix occidentalis,5.5,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,13,1,UNKN,Unknown species,4.3,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,13,2,LAOC,Larix occidentalis,3.5,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,13,2,LAOC,Larix occidentalis,5.3,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,13,2,PSME,Pseudotsuga menziesii,3.2,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,14,1,LAOC,Larix occidentalis,4.2,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,14,1,UNKN,Unknown species,3.3,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,14,1,UNKN,Unknown species,3.6,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,14,1,UNKN,Unknown species,3.2,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,14,1,UNKN,Unknown species,4.6,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,14,1,UNKN,Unknown species,7.5,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,14,2,LAOC,Larix occidentalis,4,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,14,3,UNKN,Unknown species,4,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,14,3,UNKN,Unknown species,10.1,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,LAOC,Larix occidentalis,4.7,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,LAOC,Larix occidentalis,5.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,LAOC,Larix occidentalis,3.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,LAOC,Larix occidentalis,4.2,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,LAOC,Larix occidentalis,3.8,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,LAOC,Larix occidentalis,3.8,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,LAOC,Larix occidentalis,3.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,LAOC,Larix occidentalis,4.4,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,LAOC,Larix occidentalis,3.2,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,UNKN,Unknown species,3.7,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,1,UNKN,Unknown species,8.8,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,2,LAOC,Larix occidentalis,3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,2,LAOC,Larix occidentalis,3.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,2,LAOC,Larix occidentalis,4.8,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,3,LAOC,Larix occidentalis,4,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,3,LAOC,Larix occidentalis,5.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,15,3,UNKN,Unknown species,4,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,1,LAOC,Larix occidentalis,3.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,1,LAOC,Larix occidentalis,5.2,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,2,LAOC,Larix occidentalis,3.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,2,PSME,Pseudotsuga menziesii,6.7,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,2,PSME,Pseudotsuga menziesii,7.9,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,2,PSME,Pseudotsuga menziesii,5.6,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,2,UNKN,Unknown species,9.5,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,3,LAOC,Larix occidentalis,4.8,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,3,LAOC,Larix occidentalis,11.9,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,3,PSME,Pseudotsuga menziesii,12.6,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,16,3,UNKN,Unknown species,9.9,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,1,LAOC,Larix occidentalis,5.5,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,1,LAOC,Larix occidentalis,16.5,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,1,UNKN,Unknown species,18.1,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,2,LAOC,Larix occidentalis,5.2,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,2,UNKN,Unknown species,14,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,2,UNKN,Unknown species,8,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,2,UNKN,Unknown species,9.4,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,2,UNKN,Unknown species,6,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,2,UNKN,Unknown species,11,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,3,LAOC,Larix occidentalis,6.1,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,3,LAOC,Larix occidentalis,9.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,17,3,LAOC,Larix occidentalis,8.4,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,18,2,UNKN,Unknown species,9.5,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,18,2,UNKN,Unknown species,9,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,18,3,LAOC,Larix occidentalis,10.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,18,3,LAOC,Larix occidentalis,4.3,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,18,3,LAOC,Larix occidentalis,3.2,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,18,3,UNKN,Unknown species,16.2,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,18,3,UNKN,Unknown species,25.7,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,19,1,UNKN,Unknown species,11.6,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,19,2,LAOC,Larix occidentalis,5.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,19,2,LAOC,Larix occidentalis,3.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,19,2,LAOC,Larix occidentalis,5.2,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,19,2,PSME,Pseudotsuga menziesii,7.1,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,19,2,UNKN,Unknown species,4.5,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,19,3,LAOC,Larix occidentalis,3.6,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,19,3,PSME,Pseudotsuga menziesii,4,2
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,19,3,UNKN,Unknown species,12.6,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,1,LAOC,Larix occidentalis,7.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,1,LAOC,Larix occidentalis,8.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,1,PSME,Pseudotsuga menziesii,4.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,2,LAOC,Larix occidentalis,9.5,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,2,LAOC,Larix occidentalis,9.8,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,2,UNKN,Unknown species,4.1,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,2,UNKN,Unknown species,4.7,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,2,UNKN,Unknown species,8.1,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,2,UNKN,Unknown species,5.1,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,2,UNKN,Unknown species,7.6,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,3,LAOC,Larix occidentalis,4.5,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,20,3,UNKN,Unknown species,3.3,4
